,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
579,0,0,41,2,8,0.0,2,1.0,5
580,1,1,51,0,0,0.0,0,3.0,5
581,1,1,57,2,3,8.0,0,5.0,1
582,0,0,33,0,1,0.0,2,1.0,5
583,1,0,25,0,8,3.0,2,3.0,4
584,1,1,55,2,0,0.0,0,3.0,3
585,0,1,56,2,4,0.0,1,4.0,0
586,1,1,77,2,7,1.0,2,1.0,5
587,1,1,30,2,5,1.0,2,2.0,5
588,1,0,23,0,5,6.0,2,5.0,3
589,0,0,43,2,0,2.0,2,4.0,5
590,1,0,39,2,3,5.0,2,1.0,5
591,1,1,29,0,4,1.0,1,2.0,5
592,1,1,37,2,1,0.0,2,2.0,5
593,0,1,45,0,2,2.0,2,2.0,5
594,1,1,48,0,4,2.0,1,2.0,1
595,1,1,27,0,3,0.0,0,4.0,5
596,0,1,60,0,3,9.0,2,4.0,2
597,1,1,45,2,3,4.0,0,3.0,1
598,1,0,31,2,5,0.0,2,1.0,5
599,1,0,33,0,1,1.0,2,4.0,3
600,1,2,18,0,9,6.0,1,4.0,2
601,0,1,48,2,0,0.0,0,3.0,5
602,0,1,83,0,7,0.0,2,2.0,5
603,1,1,57,2,4,0.0,2,4.0,1
604,1,0,26,2,5,0.0,2,3.0,0
605,1,1,51,2,0,8.0,2,5.0,5
606,1,1,67,0,4,2.0,1,1.0,5
607,1,1,38,2,0,9.0,0,2.0,5
608,0,0,40,2,1,0.0,2,1.0,5
609,0,1,45,2,0,5.0,0,2.0,5
610,1,1,48,2,0,0.0,0,4.0,5
611,0,1,69,0,7,0.0,0,2.0,5
612,1,0,21,0,5,9.0,2,5.0,5
613,0,1,48,0,2,1.0,1,1.0,5
614,0,0,18,0,5,0.0,2,3.0,2
615,1,1,72,2,0,0.0,2,3.0,3
616,0,0,21,0,8,1.0,2,5.0,3
617,0,1,48,2,0,1.0,2,1.0,3
618,0,0,37,2,3,6.0,2,1.0,5
619,1,0,28,0,5,1.0,2,5.0,3
620,1,1,55,2,3,1.0,2,2.0,5
621,0,0,56,2,0,0.0,2,2.0,5
622,1,1,50,2,1,1.0,2,2.0,5
623,1,0,21,0,5,1.0,2,4.0,5
624,1,0,18,0,5,0.0,2,6.0,5
625,1,1,68,2,7,0.0,1,2.0,5
626,1,1,47,2,0,13.0,2,1.0,5
627,1,1,75,0,7,1.0,1,2.0,5
628,1,1,50,2,0,3.0,0,4.0,1
629,1,0,31,2,5,0.0,2,4.0,5
630,0,0,30,2,0,0.0,2,3.0,5
631,0,1,41,2,0,0.0,2,4.0,5
632,1,1,41,1,4,6.0,1,2.0,2
633,0,1,35,0,5,2.0,2,1.0,5
634,1,1,37,2,5,0.0,2,1.0,5
635,1,1,60,2,3,0.0,2,1.0,5
636,1,1,50,2,1,0.0,0,3.0,5
637,1,1,36,2,0,0.0,0,2.0,5
638,0,0,26,0,8,3.0,2,3.0,2
639,1,1,62,0,9,7.0,1,2.0,5
640,1,0,22,0,5,0.0,2,4.0,3
641,0,0,19,0,5,0.0,2,3.0,5
642,0,1,45,2,0,0.0,0,5.0,5
643,1,1,56,2,0,0.0,0,3.0,3
644,0,1,62,1,7,8.0,2,5.0,5
645,0,0,25,2,5,1.0,2,3.0,5
646,0,1,73,2,7,1.0,2,1.0,5
647,1,1,62,2,1,1.0,0,4.0,2
648,1,1,46,0,3,0.0,0,3.0,5
649,0,1,51,2,0,0.0,2,1.0,2
650,1,1,25,2,4,1.0,1,2.0,5
651,1,1,66,1,4,0.0,1,2.0,5
652,1,0,27,2,8,1.0,2,2.0,2
653,1,1,87,0,4,1.0,2,2.0,5
654,0,1,47,2,0,0.0,2,1.0,0
655,1,1,57,2,0,1.0,0,4.0,5
656,1,1,60,2,0,0.0,0,4.0,2
657,1,1,40,2,4,0.0,1,5.0,5
658,0,0,32,2,1,7.0,2,1.0,1
659,1,0,28,2,5,2.0,2,3.0,5
660,1,0,39,2,1,4.0,2,3.0,5
661,0,0,47,2,8,9.0,2,1.0,5
662,0,0,39,2,9,8.0,2,1.0,5
663,1,0,28,0,3,1.0,2,1.0,2
664,1,1,69,2,0,0.0,0,3.0,5
665,0,0,42,2,0,0.0,2,1.0,5
666,0,1,46,2,2,1.0,2,1.0,5
667,0,0,23,0,8,3.0,2,3.0,5
668,1,0,45,2,0,1.0,2,5.0,5
669,0,1,38,2,1,1.0,0,4.0,5
670,0,1,71,0,7,1.0,1,3.0,5
671,0,0,26,0,1,0.0,2,2.0,5
672,0,1,60,2,0,8.0,1,2.0,5
673,0,1,46,2,0,1.0,0,2.0,5
674,1,1,39,2,3,1.0,0,4.0,2
675,0,0,18,0,5,1.0,2,3.0,5
676,1,1,26,2,1,1.0,0,2.0,6
677,1,1,53,2,0,1.0,1,2.0,5
678,1,1,40,2,3,1.0,0,2.0,2
679,1,1,76,0,4,0.0,2,7.0,3
680,1,1,26,2,3,0.0,0,3.0,2
681,0,1,65,2,0,0.0,0,2.0,5
682,0,0,37,2,0,12.0,2,2.0,5
683,1,0,25,0,5,0.0,2,4.0,2
684,0,0,21,0,2,0.0,2,5.0,1
685,0,0,25,0,5,0.0,2,4.0,1
686,1,0,23,0,5,4.0,2,5.0,5
687,0,0,30,2,5,1.0,2,6.0,2
688,0,0,30,0,1,0.0,2,4.0,5
689,1,1,42,0,3,0.0,0,4.0,3
690,0,1,81,0,7,0.0,1,2.0,5
691,1,1,49,2,3,1.0,0,5.0,5
692,1,0,32,0,5,0.0,2,3.0,1
693,0,1,43,2,0,0.0,0,4.0,1
694,1,1,26,0,4,9.0,1,4.0,5
695,0,0,67,0,0,1.0,2,2.0,5
696,1,1,88,0,4,0.0,2,1.0,5
697,0,0,40,2,5,8.0,2,4.0,1
698,0,2,48,2,0,0.0,2,4.0,1
699,1,0,18,0,5,7.0,2,3.0,0
700,1,1,39,2,9,5.0,0,3.0,5
701,1,1,61,2,3,7.0,1,5.0,5
702,0,1,51,2,0,0.0,1,4.0,5
703,0,1,25,0,2,0.0,0,2.0,3
704,1,0,35,2,0,6.0,2,3.0,5
705,1,1,46,0,4,0.0,1,2.0,5
706,0,1,53,0,6,2.0,1,3.0,5
707,1,1,48,2,3,9.0,2,1.0,5
708,1,1,75,2,7,1.0,2,2.0,5
709,1,0,23,0,5,1.0,2,3.0,3
710,1,0,29,0,1,1.0,2,2.0,5
711,1,1,46,0,0,0.0,2,2.0,5
712,0,0,61,2,8,1.0,2,1.0,5
713,0,0,37,0,0,1.0,2,1.0,5
714,0,0,23,0,5,6.0,2,5.0,1
715,1,0,21,0,5,0.0,2,8.0,5
716,0,0,33,0,5,7.0,2,4.0,4
717,1,1,74,0,4,0.0,2,1.0,7
718,1,0,41,0,3,0.0,2,2.0,5
719,0,1,58,2,2,0.0,1,4.0,5
720,1,1,25,2,3,8.0,0,2.0,5
721,1,0,33,0,8,2.0,2,3.0,5
722,1,1,43,0,1,0.0,2,2.0,5
723,1,1,25,0,4,1.0,2,2.0,3
724,0,0,26,0,2,0.0,2,1.0,5
725,1,0,22,0,5,1.0,2,5.0,5
726,1,1,28,0,0,0.0,0,2.0,5
727,0,0,36,2,3,7.0,2,1.0,5
728,0,0,28,0,5,1.0,2,3.0,3
729,1,1,85,2,0,1.0,1,4.0,5
730,1,0,30,2,3,0.0,2,1.0,5
731,1,1,43,2,5,7.0,1,2.0,5
732,1,1,82,0,4,1.0,1,2.0,5
733,1,2,48,2,4,0.0,1,5.0,5
734,0,0,18,0,5,3.0,2,3.0,1
735,1,1,53,2,2,1.0,2,2.0,2
736,1,1,50,2,0,0.0,0,4.0,5
737,0,1,39,0,2,9.0,0,6.0,3
738,0,1,35,0,2,2.0,0,6.0,1
739,1,0,28,2,3,0.0,2,3.0,3
740,0,0,33,2,2,1.0,2,3.0,5
741,0,1,35,2,5,1.0,2,3.0,5
742,1,1,48,2,3,0.0,0,4.0,5
743,0,1,50,2,0,1.0,1,3.0,3
744,1,1,47,0,3,0.0,0,4.0,5
745,0,0,50,2,0,4.0,2,1.0,5
746,1,1,56,2,0,0.0,2,4.0,2
747,0,0,26,0,5,10.0,2,1.0,5
748,1,0,21,0,5,0.0,2,4.0,5
749,1,1,61,2,3,1.0,0,4.0,5
750,0,1,88,0,7,0.0,1,2.0,5
751,1,0,72,0,8,1.0,2,2.0,5
752,1,1,61,2,0,1.0,2,2.0,5
753,0,1,45,0,2,8.0,2,1.0,5
754,0,1,51,0,2,1.0,0,5.0,3
755,1,0,42,2,0,6.0,2,2.0,2
756,1,1,59,0,3,8.0,0,3.0,5
757,0,0,45,2,5,4.0,2,1.0,5
758,0,1,68,2,0,0.0,0,3.0,5
759,0,1,85,2,7,0.0,1,2.0,5
760,1,1,46,2,1,1.0,0,4.0,5
761,0,1,32,2,0,0.0,0,2.0,5
762,0,1,70,2,2,0.0,2,1.0,5
763,1,1,37,2,3,0.0,2,1.0,2
764,0,0,30,0,8,1.0,2,4.0,5
765,0,0,33,2,2,1.0,2,2.0,5
766,1,1,61,0,5,0.0,2,3.0,5
767,0,0,37,2,2,0.0,2,1.0,3
768,1,1,32,2,3,6.0,2,2.0,1
769,1,1,52,2,0,0.0,1,2.0,5
770,0,1,42,0,3,0.0,0,3.0,5
771,1,1,47,2,0,3.0,0,2.0,5
772,0,1,52,2,0,9.0,2,2.0,5
773,1,1,66,2,3,0.0,0,3.0,5
774,0,0,28,0,2,0.0,2,6.0,5
775,0,1,47,2,8,1.0,2,1.0,5
776,1,1,52,2,3,1.0,0,3.0,5
777,1,0,27,0,5,2.0,2,4.0,2
778,0,1,56,2,0,0.0,0,5.0,5
779,0,1,53,0,2,7.0,0,6.0,3
780,0,1,45,2,0,1.0,0,4.0,3
781,0,0,37,0,6,1.0,2,1.0,0
782,0,1,36,0,0,2.0,0,4.0,2
783,1,0,25,2,3,2.0,2,3.0,0
784,0,1,45,2,0,1.0,0,2.0,5
785,1,1,72,2,6,9.0,2,1.0,7
786,1,0,35,2,3,1.0,2,3.0,2
787,0,1,72,2,7,1.0,1,2.0,5
788,0,1,31,0,0,1.0,2,4.0,5
789,1,1,47,0,3,4.0,0,3.0,5
790,1,0,20,0,5,7.0,2,3.0,5
791,0,1,73,2,7,1.0,2,2.0,5
792,1,1,29,0,1,0.0,1,2.0,2
793,1,1,25,0,3,3.0,0,2.0,2
794,1,1,52,2,4,0.0,1,4.0,5
795,0,0,27,2,0,1.0,2,6.0,5
796,1,1,52,2,4,1.0,0,4.0,1
797,0,1,49,2,0,0.0,2,1.0,5
798,1,1,60,1,9,0.0,0,4.0,5
799,1,0,45,2,8,0.0,2,1.0,2
800,1,1,59,2,0,4.0,2,1.0,3
801,0,0,18,0,5,8.0,2,5.0,5
802,1,0,18,0,5,0.0,2,3.0,5
803,1,1,55,0,0,1.0,2,1.0,5
804,0,0,59,2,3,1.0,2,1.0,5
805,1,0,22,0,5,0.0,2,2.0,5
806,1,1,51,2,0,1.0,0,3.0,5
807,1,1,35,0,4,0.0,1,5.0,5
808,0,0,26,0,4,8.0,2,3.0,5
809,1,1,38,2,3,1.0,0,2.0,5
810,1,1,43,2,1,1.0,2,4.0,2
811,1,0,41,2,3,1.0,2,2.0,2
812,0,0,27,0,6,8.0,2,1.0,3
813,1,1,60,2,9,0.0,2,1.0,5
814,0,0,25,0,1,0.0,2,4.0,5
815,1,0,18,0,5,0.0,2,5.0,3
816,1,1,47,2,0,0.0,0,4.0,2
817,1,1,71,0,8,1.0,2,1.0,5
818,0,0,32,2,3,1.0,2,3.0,5
819,1,1,60,2,3,1.0,0,3.0,5
820,0,0,33,2,5,0.0,2,1.0,5
821,0,0,37,2,0,9.0,2,1.0,1
822,1,1,48,2,6,9.0,2,1.0,2
823,0,2,33,0,2,7.0,1,5.0,3
824,0,1,68,2,0,1.0,0,2.0,5
825,1,1,51,0,0,0.0,2,3.0,5
826,1,1,52,2,4,1.0,2,4.0,5
827,1,1,31,2,8,13.0,1,4.0,3
828,1,0,39,0,2,1.0,2,1.0,5
829,1,2,60,2,7,1.0,1,1.0,5
830,0,1,50,2,4,4.0,1,3.0,5
831,0,0,19,0,5,0.0,2,4.0,0
832,1,1,37,2,0,0.0,2,2.0,5
833,0,1,50,2,1,1.0,0,3.0,5
834,0,0,20,0,5,0.0,2,1.0,5
835,1,0,19,0,5,1.0,2,6.0,5
836,1,1,53,2,1,14.0,0,2.0,5
837,0,1,26,2,0,12.0,0,2.0,5
838,1,0,37,2,5,8.0,2,3.0,5
839,0,1,49,0,5,0.0,0,2.0,3
840,1,1,70,0,3,0.0,2,1.0,5
841,0,1,48,0,7,1.0,1,2.0,5
842,1,0,19,0,5,0.0,2,4.0,1
843,1,2,61,0,9,0.0,1,1.0,3
844,1,0,31,0,5,0.0,2,3.0,3
845,0,1,65,2,7,0.0,1,3.0,5
846,1,1,73,0,4,1.0,2,1.0,5
847,0,1,50,2,0,1.0,0,3.0,5
848,1,1,70,2,7,0.0,2,1.0,5
849,1,1,58,2,2,0.0,2,1.0,5
850,0,2,58,0,8,14.0,1,6.0,2
851,1,0,18,2,5,1.0,2,2.0,5
852,1,0,32,0,5,0.0,2,4.0,5
853,0,0,40,2,7,4.0,2,1.0,5
854,0,0,49,2,8,0.0,2,5.0,5
855,1,0,35,2,0,8.0,2,1.0,5
856,0,1,40,2,2,0.0,2,2.0,1
857,1,0,30,2,8,12.0,2,4.0,5
858,0,0,35,2,0,5.0,2,1.0,5
859,1,1,28,0,1,0.0,2,5.0,0
860,1,0,30,1,8,8.0,2,1.0,5
861,1,1,39,2,5,1.0,0,2.0,5
862,1,0,39,2,3,1.0,2,8.0,2
863,0,1,26,2,2,6.0,1,7.0,3
864,1,1,36,2,0,0.0,1,3.0,5
865,0,0,26,2,6,9.0,2,1.0,2
866,1,0,21,0,5,1.0,2,3.0,6
867,0,0,45,2,0,2.0,2,1.0,5
868,1,1,45,0,3,10.0,0,4.0,5
869,0,1,63,2,0,0.0,0,3.0,5
870,0,0,45,2,0,1.0,2,1.0,5
871,0,1,27,2,5,9.0,1,2.0,5
872,1,1,47,0,4,0.0,2,7.0,3
873,1,1,36,2,0,6.0,0,4.0,5
874,1,1,49,2,0,0.0,0,2.0,5
875,1,0,25,0,1,7.0,2,4.0,5
876,1,0,32,0,5,0.0,2,7.0,5
877,1,1,41,0,4,6.0,1,3.0,3
878,0,1,50,2,0,9.0,0,4.0,5
879,0,1,63,2,0,0.0,1,2.0,5
880,1,1,69,0,4,0.0,2,4.0,5
881,0,1,62,2,2,1.0,2,1.0,5
882,1,1,63,2,8,1.0,1,3.0,5
883,0,1,36,2,0,5.0,2,2.0,5
884,0,1,31,0,2,8.0,2,2.0,3
885,0,0,45,0,3,8.0,2,2.0,5
886,0,1,45,2,0,1.0,0,4.0,5
887,1,0,26,0,1,1.0,2,3.0,5
888,1,1,49,0,0,0.0,0,4.0,5
889,0,0,38,2,8,8.0,2,3.0,3
890,0,1,74,2,7,1.0,1,2.0,5
891,1,0,61,2,7,1.0,2,1.0,5
892,0,0,26,2,5,0.0,2,1.0,5
893,0,1,70,2,7,1.0,1,2.0,1
894,0,0,30,0,1,0.0,2,3.0,3
895,0,1,57,2,0,1.0,0,4.0,5
896,0,1,35,1,9,8.0,0,4.0,3
897,1,0,20,0,5,1.0,2,3.0,3
898,1,0,19,0,5,5.0,2,4.0,1
899,1,0,52,2,0,1.0,2,3.0,2
900,1,0,31,2,0,0.0,2,6.0,2
901,1,0,22,0,8,0.0,2,3.0,3
902,1,1,27,2,6,9.0,2,1.0,5
903,0,2,39,2,0,1.0,2,3.0,5
904,0,0,28,0,6,8.0,2,1.0,5
905,1,1,59,0,2,0.0,0,4.0,5
906,0,1,57,2,0,1.0,0,3.0,7
907,1,0,25,2,5,1.0,2,4.0,2
908,0,1,40,0,2,0.0,2,3.0,5
909,0,1,53,2,0,1.0,2,2.0,5
910,0,0,32,2,0,9.0,2,1.0,5
911,0,0,70,2,0,0.0,2,2.0,5
912,1,0,48,2,2,0.0,2,1.0,1
913,1,1,75,2,7,1.0,1,2.0,5
914,1,1,62,2,0,0.0,2,1.0,5
915,1,1,41,0,0,1.0,0,6.0,5
916,1,1,55,2,0,0.0,0,3.0,5
917,0,0,35,2,0,8.0,2,1.0,5
918,0,0,20,0,5,4.0,2,3.0,3
919,1,0,20,0,5,0.0,2,3.0,3
920,0,0,35,0,9,0.0,2,5.0,5
921,0,1,56,2,3,1.0,0,3.0,3
922,1,1,39,0,4,1.0,1,7.0,3
923,1,1,42,2,3,0.0,2,3.0,5
924,1,1,35,2,0,1.0,0,2.0,3
925,0,0,35,0,2,1.0,2,1.0,3
926,1,0,33,2,5,0.0,2,2.0,5
927,1,0,42,2,0,1.0,2,2.0,5
928,1,0,35,2,0,5.0,2,2.0,5
929,0,0,27,0,5,0.0,2,3.0,5
930,1,0,33,0,3,6.0,2,2.0,3
931,0,0,32,2,0,9.0,2,1.0,5
932,0,0,35,0,3,4.0,2,2.0,5
933,1,0,22,0,5,0.0,2,9.0,5
934,1,1,40,2,0,3.0,0,4.0,2
935,1,1,51,2,0,3.0,0,2.0,5
936,1,1,88,2,7,0.0,2,1.0,5
937,1,1,82,2,7,1.0,1,2.0,5
938,1,1,43,2,0,6.0,0,3.0,5
939,0,0,29,0,8,9.0,2,4.0,1
940,0,0,38,2,0,9.0,2,1.0,5
941,1,1,37,2,0,0.0,0,3.0,5
942,1,0,32,2,5,0.0,2,6.0,6
943,1,0,26,2,3,5.0,2,4.0,5
944,1,1,39,2,3,0.0,0,4.0,2
945,0,0,43,2,0,0.0,2,1.0,5
946,1,1,51,2,1,11.0,0,2.0,5
947,1,1,52,2,0,0.0,0,2.0,5
948,1,0,51,0,3,1.0,2,1.0,5
949,1,0,20,0,5,0.0,2,4.0,3
950,1,0,33,0,5,0.0,2,5.0,4
951,0,0,36,2,3,0.0,2,1.0,2
952,0,1,39,0,2,0.0,0,6.0,3
953,1,1,48,2,0,0.0,2,2.0,5
954,0,1,78,0,7,1.0,1,2.0,3
955,1,1,46,2,0,1.0,2,1.0,5
956,0,1,26,0,6,0.0,2,4.0,5
957,1,0,26,0,5,0.0,2,7.0,5
958,0,0,37,2,2,7.0,2,1.0,5
959,0,1,75,2,6,1.0,1,1.0,5
960,1,0,19,0,1,0.0,2,5.0,2
961,1,1,27,0,2,6.0,2,3.0,5
962,1,2,57,2,0,3.0,1,3.0,5
963,0,0,32,0,0,0.0,2,5.0,0
964,1,1,37,0,3,0.0,0,4.0,2
965,0,0,33,2,8,1.0,2,3.0,4
966,0,1,57,0,2,0.0,2,1.0,5
967,1,0,35,2,3,0.0,2,3.0,2
968,0,0,26,2,0,1.0,2,3.0,1
969,1,0,31,2,1,1.0,2,2.0,5
970,0,0,53,2,0,1.0,2,1.0,6
971,0,1,56,2,2,2.0,1,2.0,5
972,1,1,65,2,7,0.0,2,1.0,3
973,1,0,23,0,5,7.0,2,3.0,5
974,1,1,68,0,4,1.0,1,2.0,5
975,0,0,32,0,6,9.0,2,1.0,5
976,0,0,21,0,5,0.0,2,5.0,5
977,0,1,61,2,0,0.0,2,2.0,5
978,1,1,25,2,3,1.0,0,2.0,5
979,0,1,36,2,3,0.0,0,3.0,5
980,1,0,25,0,4,3.0,2,1.0,3
981,1,1,58,2,0,9.0,0,4.0,5
982,1,1,66,2,4,1.0,2,2.0,5
983,0,0,42,2,0,1.0,2,2.0,5
984,0,1,36,2,1,13.0,2,2.0,5
985,1,1,58,0,0,9.0,2,2.0,5
986,0,0,36,0,2,0.0,2,1.0,5
987,1,0,28,0,5,2.0,2,4.0,5
988,1,1,45,0,0,4.0,0,2.0,5
989,0,1,35,0,3,10.0,2,2.0,2
990,1,1,59,2,0,11.0,0,3.0,5
991,1,1,49,2,3,0.0,2,1.0,5
992,0,0,51,2,3,0.0,2,1.0,5
993,1,0,40,2,0,5.0,2,2.0,5
994,0,2,49,0,5,2.0,0,2.0,2
995,0,1,74,2,7,1.0,2,1.0,5
996,1,0,27,2,5,4.0,2,2.0,5
997,1,1,70,2,0,0.0,1,2.0,5
998,0,1,62,2,7,0.0,2,2.0,5
999,1,0,37,2,0,9.0,2,1.0,5
1000,0,0,40,0,5,8.0,2,3.0,2
1001,1,0,47,2,9,0.0,2,1.0,5
1002,1,1,52,2,3,1.0,0,4.0,5
1003,0,1,57,2,4,0.0,0,2.0,5
1004,1,0,37,2,0,8.0,2,3.0,5
1005,1,1,60,2,0,1.0,2,1.0,5
1006,1,1,43,2,4,7.0,1,3.0,5
1007,1,1,37,2,3,4.0,2,1.0,5
1008,1,1,59,2,3,1.0,0,3.0,5
1009,0,1,60,2,0,2.0,2,3.0,3
1010,1,1,69,0,7,1.0,2,3.0,5
1011,1,1,49,2,4,1.0,1,4.0,5
1012,1,0,23,0,5,1.0,2,5.0,5
1013,0,1,43,2,0,2.0,0,3.0,5
1014,0,0,22,0,5,1.0,2,7.0,2
1015,1,0,29,0,5,0.0,2,4.0,5
1016,1,1,26,2,8,0.0,2,2.0,2
1017,0,1,36,0,0,1.0,0,4.0,3
1018,0,0,55,2,3,1.0,2,1.0,5
1019,0,1,59,2,2,0.0,2,1.0,2
1020,0,1,83,2,0,0.0,1,2.0,5
1021,0,0,55,2,1,3.0,2,1.0,2
1022,1,1,53,2,0,2.0,0,3.0,5
1023,1,1,62,2,0,1.0,0,3.0,2
1024,1,1,73,0,4,0.0,1,3.0,5
1025,1,1,45,0,1,9.0,1,4.0,5
1026,0,2,28,2,5,4.0,2,8.0,2
1027,1,0,28,2,5,1.0,2,4.0,5
1028,1,0,25,0,8,0.0,2,2.0,3
1029,1,1,52,2,2,1.0,0,3.0,3
1030,1,1,61,2,3,11.0,0,3.0,5
1031,0,0,27,2,0,1.0,2,4.0,5
1032,1,1,31,2,3,8.0,0,2.0,5
1033,1,0,40,2,0,1.0,2,4.0,2
1034,1,0,27,2,0,1.0,2,3.0,5
1035,0,0,60,2,0,6.0,2,1.0,5
1036,1,1,40,2,5,6.0,1,2.0,5
1037,1,1,32,0,3,5.0,2,2.0,3
1038,0,1,42,2,2,1.0,2,2.0,5
1039,1,1,32,2,1,0.0,0,2.0,2
1040,1,0,27,2,0,9.0,2,2.0,5
1041,1,0,29,0,3,1.0,2,5.0,5
1042,1,0,43,2,3,0.0,2,5.0,1
1043,1,1,48,2,1,1.0,0,2.0,5
1044,1,1,62,0,3,1.0,0,6.0,5
1045,0,0,42,2,0,7.0,2,2.0,5
1046,1,1,25,2,0,8.0,0,2.0,5
1047,1,0,31,0,0,1.0,2,1.0,7
1048,1,1,61,2,5,1.0,2,4.0,5
1049,0,0,26,0,6,8.0,2,1.0,5
1050,0,0,27,2,1,1.0,2,4.0,3
1051,0,1,40,2,0,0.0,2,2.0,5
1052,0,0,23,0,5,0.0,2,4.0,1
1053,1,1,45,2,4,0.0,1,4.0,5
1054,0,0,37,2,0,9.0,2,1.0,5
1055,1,1,28,2,1,0.0,2,2.0,5
1056,1,1,70,0,8,1.0,2,2.0,5
1057,1,1,37,2,0,1.0,0,2.0,5
1058,0,0,19,0,1,1.0,2,4.0,5
1059,1,1,48,0,9,1.0,0,4.0,3
1060,1,2,56,2,0,0.0,0,5.0,5
1061,1,1,36,0,0,0.0,0,3.0,5
1062,1,1,63,0,3,1.0,0,5.0,5
1063,0,0,27,2,5,1.0,2,4.0,1
1064,1,0,30,2,3,1.0,2,3.0,5
1065,0,0,33,2,1,0.0,2,3.0,5
1066,1,1,25,0,3,2.0,2,2.0,3
1067,0,0,37,2,3,1.0,2,2.0,6
1068,1,0,30,2,3,0.0,2,3.0,5
1069,0,1,66,2,2,8.0,0,2.0,5
1070,0,0,31,0,2,0.0,2,1.0,2
1071,0,0,31,2,2,9.0,2,3.0,5
1072,0,1,45,2,0,8.0,1,5.0,5
1073,1,1,42,0,3,0.0,2,3.0,3
1074,0,1,46,2,0,1.0,0,2.0,5
1075,0,1,76,2,7,1.0,1,2.0,5
1076,1,0,25,2,5,8.0,2,4.0,5
1077,0,1,41,2,2,1.0,0,3.0,3
1078,1,1,49,2,2,0.0,0,2.0,2
1079,1,0,32,0,9,0.0,2,5.0,3
1080,1,1,55,0,0,0.0,2,2.0,5
1081,1,1,66,2,4,3.0,1,2.0,5
1082,0,1,68,2,0,0.0,2,1.0,5
1083,1,0,21,0,9,7.0,2,1.0,2
1084,0,0,39,2,0,0.0,2,1.0,5
1085,0,0,26,2,5,1.0,2,2.0,5
1086,1,0,22,0,5,0.0,2,1.0,3
1087,1,0,20,0,5,0.0,2,4.0,5
1088,0,1,50,2,1,1.0,2,3.0,5
1089,0,1,84,2,0,1.0,1,2.0,5
1090,1,0,43,2,0,12.0,2,5.0,5
1091,0,1,63,2,3,0.0,0,4.0,5
1092,1,0,37,2,3,9.0,2,1.0,5
1093,1,1,31,0,2,5.0,0,3.0,2
1094,1,0,26,0,3,1.0,2,3.0,2
1095,1,1,41,2,3,2.0,0,3.0,3
1096,0,1,62,2,0,1.0,1,2.0,5
1097,0,1,28,0,2,6.0,2,3.0,5
1098,0,1,89,2,7,0.0,1,2.0,5
1099,0,0,40,2,2,9.0,2,2.0,3
1100,1,0,23,0,5,0.0,2,4.0,5
1101,1,0,41,2,0,4.0,2,1.0,5
1102,1,1,78,0,7,1.0,1,2.0,5
1103,0,0,43,2,2,0.0,2,1.0,2
1104,0,1,57,2,0,0.0,1,4.0,5
1105,1,1,55,2,4,1.0,1,3.0,5
1106,0,0,27,2,2,11.0,2,1.0,5
1107,1,1,51,2,4,1.0,1,4.0,5
1108,1,1,35,2,4,9.0,1,4.0,5
1109,1,1,49,2,3,1.0,0,3.0,0
1110,0,0,33,2,5,7.0,2,2.0,5
1111,0,1,60,2,0,1.0,0,2.0,5
1112,1,1,52,2,0,8.0,2,3.0,5
1113,0,0,42,2,0,1.0,2,2.0,4
1114,0,0,28,2,8,2.0,2,3.0,5
1115,0,1,43,2,0,5.0,1,3.0,5
1116,1,0,25,2,5,0.0,2,4.0,5
1117,0,1,51,2,0,0.0,2,2.0,5
1118,1,1,42,2,0,1.0,0,3.0,1
1119,1,2,80,0,7,0.0,2,1.0,5
1120,0,1,41,2,0,1.0,1,4.0,1
1121,0,1,71,2,7,0.0,2,2.0,5
1122,0,1,42,2,0,0.0,0,2.0,5
1123,1,1,56,2,0,1.0,0,2.0,5
1124,0,1,41,2,5,6.0,0,2.0,5
1125,1,1,72,2,3,7.0,2,2.0,5
1126,0,0,30,0,3,1.0,2,4.0,5
1127,0,0,25,2,3,0.0,2,6.0,1
1128,1,0,33,2,8,0.0,2,4.0,1
1129,1,0,26,2,0,0.0,2,1.0,3
1130,1,1,38,0,4,5.0,1,3.0,5
1131,1,1,60,2,7,9.0,2,2.0,5
1132,0,1,79,0,7,1.0,1,3.0,5
1133,0,0,38,2,8,9.0,2,4.0,4
1134,1,1,56,2,0,1.0,0,1.0,5
1135,1,1,73,0,6,2.0,2,1.0,5
1136,0,0,22,0,5,0.0,2,7.0,5
1137,1,1,42,0,8,1.0,2,3.0,5
1138,1,1,72,0,7,0.0,1,2.0,5
1139,0,0,33,2,5,0.0,2,3.0,5
1140,1,1,53,2,4,1.0,0,4.0,5
1141,0,0,25,0,5,1.0,2,5.0,5
1142,1,1,46,2,0,0.0,0,3.0,5
1143,0,0,60,2,2,1.0,2,1.0,5
1144,1,0,22,0,1,2.0,2,4.0,5
1145,1,0,22,0,5,9.0,2,5.0,3
1146,1,0,18,0,5,3.0,2,5.0,5
1147,1,1,39,2,1,0.0,1,3.0,5
1148,1,0,19,0,5,7.0,2,5.0,2
1149,0,0,30,0,0,7.0,2,1.0,5
1150,1,0,23,0,5,1.0,2,7.0,2
1151,0,0,48,2,0,4.0,2,1.0,5
1152,1,1,39,2,0,9.0,2,1.0,3
